account_id,created_at,seat_role,is_workspace_owner,signup_source,country,created_by_admin,email_domain,plan,mrr
acc_8eabfa4fa160,2026-07-10T12:42:02Z,owner,true,(organic),US,false,atlasdigital.de,free,0
acc_a1f2d95755a3,2026-07-12T21:26:25Z,agent,false,(organic),CA,false,ridge-hq.ai,free,0
acc_eb271a92bf18,2026-04-21T08:50:46Z,agent,false,(organic),CA,false,bright-co.nl,free,0
acc_438dd03cdf88,2026-07-19T13:58:05Z,agent,false,(organic),IN,false,solacesolutions.co,free,0
acc_9f947afd67ce,2026-03-17T16:47:26Z,admin,false,q3-search,US,false,solacesoftware.com,free,0
acc_d32f9fe56503,2026-05-26T18:55:42Z,agent,false,(organic),IN,false,proton.me,free,0
acc_bd7c8dc22665,2026-02-13T15:28:45Z,owner,true,docs,BR,false,lumenco.net,starter,49
acc_b716ca21a61e,2026-06-17T16:17:30Z,agent,false,partner-directory,BR,false,hotmail.com,free,0
acc_ba7d08265e6a,2026-06-19T12:53:52Z,owner,true,docs,IN,false,latticeworks.net,free,0
acc_852a5c029237,2026-06-24T13:45:01Z,admin,false,(organic),US,false,outlook.com,free,0
acc_9df88df8b8f0,2026-06-20T11:58:24Z,admin,false,(direct),GB,false,ridge-group.com,free,0
acc_911a26c03490,2026-07-26T12:39:43Z,agent,false,(direct),FR,false,summit-software.net,free,0
acc_363209c9c143,2026-06-17T09:20:39Z,owner,true,(direct),BR,false,veranoworks.nl,team,149
acc_f2f939064c3a,2026-05-28T00:22:53Z,admin,false,(organic),IN,false,forgeio.com,free,0
acc_65baa7b726bb,2026-03-03T17:53:18Z,owner,true,docs,FR,false,gmail.com,free,0
acc_897240ea84fc,2026-02-21T19:58:06Z,admin,false,(direct),ES,false,basil-app.nl,free,0
acc_c226e43bad8b,2026-04-01T10:06:28Z,agent,false,(organic),SG,false,north-io.co,free,0
acc_042be6662f78,2026-03-16T21:04:53Z,owner,true,(direct),PL,false,pier-partners.co.uk,free,0
acc_7020f5f050db,2026-05-27T16:36:16Z,owner,true,(organic),IE,false,solaceworks.nl,free,0
acc_5f4c91e3e4f3,2026-06-25T09:02:34Z,admin,false,q3-search,BR,false,junoworks.de,free,0
acc_edd2e76dc71d,2026-06-20T18:23:32Z,agent,false,partner-directory,CA,false,latticedigital.nl,free,0
acc_b25915c9492a,2026-06-22T19:33:57Z,agent,false,q3-search,IN,false,veranosoftware.ai,free,0
acc_a88d9f276ec7,2026-03-03T22:39:41Z,owner,true,docs,NL,false,lattice-cloud.co,free,0
acc_7102b27706a7,2026-07-25T10:42:40Z,owner,true,(organic),GB,false,atlasco.com,free,0
acc_31d2e3c5c434,2026-06-16T11:46:53Z,owner,true,docs,GB,false,stack-software.io,free,0
acc_622610278d52,2026-04-23T09:19:47Z,owner,true,docs,AU,false,lattice-hq.nl,free,0
acc_9b8fa1411942,2026-07-28T07:53:09Z,agent,false,(organic),CA,false,yahoo.com,free,0
acc_37f112aaf2b9,2026-04-03T07:34:49Z,agent,false,(direct),US,false,lumen-io.com,free,0
acc_213a646e238a,2026-05-28T10:47:55Z,agent,false,q3-search,CA,false,meridian-cloud.com,free,0
acc_d48698f99198,2026-06-14T00:52:10Z,admin,false,(organic),IN,false,ridge-tech.de,free,0
acc_af69fa731f0d,2026-07-25T13:38:51Z,agent,false,(organic),PL,false,hotmail.com,free,0
acc_dba27a4245c7,2026-05-16T09:28:56Z,agent,false,partner-directory,PL,false,meridian-group.com,free,0
acc_a0eedeb278fc,2026-02-05T09:07:29Z,admin,false,(organic),DE,false,hotmail.com,free,0
acc_cb62e50cac4e,2026-03-21T16:18:12Z,agent,false,(organic),US,false,kestrelsolutions.com,free,0
acc_d91ccc9fc209,2026-02-05T07:55:58Z,agent,false,(direct),BR,false,marlowpartners.com,free,0
acc_9e148aed8627,2026-04-28T09:03:37Z,owner,true,docs,US,false,lumensoftware.com,free,0
acc_c28c5fdfbbba,2026-05-25T09:38:56Z,owner,true,(direct),US,false,quillgroup.com,free,0
acc_df92bfb7a069,2026-03-30T16:10:15Z,owner,true,docs,DE,false,pierdigital.ai,starter,49
acc_bbce082f1521,2026-05-21T12:07:00Z,owner,true,(direct),US,false,yahoo.com,free,0
acc_6a039aaf4f79,2026-07-25T13:39:14Z,owner,true,docs,IN,false,veranohq.io,free,0
acc_f2de547657c8,2026-07-23T17:46:12Z,admin,false,(direct),SE,false,solaceworks.nl,free,0
acc_4d5dd0c9dba3,2026-03-17T20:00:26Z,owner,true,docs,ES,false,quill-digital.de,free,0
acc_f66a00c755fb,2026-07-24T14:45:52Z,agent,false,(organic),PL,false,icloud.com,free,0
acc_6fc5a3e9ddbe,2026-03-15T14:07:49Z,owner,true,q3-search,US,false,atlasco.com,free,0
acc_afa0acef38a2,2026-03-21T17:57:34Z,agent,false,(direct),PL,false,orbitlabs.net,free,0
acc_6ec0137443a6,2026-06-25T11:36:51Z,owner,true,q3-search,ES,false,proton.me,free,0
acc_f0c3eccf187f,2026-02-09T09:51:38Z,agent,false,(direct),GB,false,outlook.com,free,0
acc_cd2f9546b1ce,2026-07-27T10:38:11Z,agent,false,partner-directory,SG,false,pilotsolutions.net,free,0
acc_7438af709cc4,2026-04-22T15:38:30Z,owner,true,(direct),NL,false,yahoo.com,free,0
acc_12cc12592964,2026-04-11T15:13:57Z,agent,false,partner-directory,US,false,forgelabs.ai,free,0
acc_78307a8d2030,2026-07-25T11:47:24Z,admin,false,q3-search,GB,false,orbit-works.io,free,0
acc_5f3984df83e1,2026-02-09T07:48:13Z,agent,false,docs,GB,false,veranosoftware.co,free,0
acc_4d0c4fde63c6,2026-04-11T15:19:24Z,owner,true,docs,GB,false,summitco.net,free,0
acc_dd2e436a9613,2026-07-22T15:41:08Z,owner,true,(organic),US,false,gmail.com,free,0
acc_b10722c63fd7,2026-04-03T23:53:49Z,admin,false,(direct),US,false,summitco.net,free,0
acc_efabef25e448,2026-02-10T16:47:02Z,owner,true,(organic),NL,false,harbor-works.nl,free,0
acc_1e4878ccd935,2026-07-16T12:48:52Z,admin,false,(organic),CA,false,gmail.com,free,0
acc_0725cc7e52e2,2026-04-20T09:46:47Z,admin,false,q3-search,US,false,icloud.com,free,0
acc_90ee776625ca,2026-02-24T10:02:32Z,admin,false,docs,AU,false,verano-solutions.com,free,0
acc_d9d38c0bd1af,2026-06-16T12:22:46Z,agent,false,q3-search,US,false,pilot-co.com,free,0
acc_be58d667ae0c,2026-07-26T20:18:54Z,agent,false,(organic),DE,false,harborsystems.co,free,0
acc_11947a74c926,2026-02-25T11:06:48Z,admin,false,(direct),NL,false,marlowcloud.ai,free,0
acc_8f4749f1e767,2026-02-01T11:45:16Z,agent,false,(direct),IN,false,proton.me,free,0
acc_cb3c1a6dce8c,2026-07-30T14:31:12Z,owner,true,(organic),FR,false,alpine-cloud.de,free,0
acc_813ae511ebab,2026-06-11T22:40:47Z,admin,false,partner-directory,FR,false,kestrel-co.com,free,0
acc_630fcb217351,2026-02-15T17:32:45Z,agent,false,(organic),US,false,icloud.com,free,0
acc_7bad837c72fb,2026-06-02T10:40:31Z,agent,false,(organic),IE,false,cedarsoftware.com,free,0
acc_2087953b60e5,2026-02-04T15:55:56Z,owner,true,docs,IE,false,veranosoftware.ai,free,0
acc_45e1e0872669,2026-07-04T13:50:39Z,agent,false,(organic),FR,false,forge-co.net,free,0
acc_47c0a93e31eb,2026-03-12T15:43:46Z,owner,true,(organic),IE,false,veranocloud.co.uk,free,0
acc_7ca356eef905,2026-07-08T12:14:16Z,admin,false,(organic),GB,false,alpinesoftware.nl,free,0
acc_eb62420939ff,2026-07-24T12:17:16Z,agent,false,(organic),US,false,veranosystems.io,free,0
acc_328675a5240e,2026-02-10T09:15:20Z,admin,false,partner-directory,NL,false,proton.me,free,0
acc_57a298d8f410,2026-06-14T16:26:25Z,admin,false,(direct),DE,false,yahoo.com,free,0
acc_a8803d26bb3f,2026-06-16T12:13:48Z,owner,true,partner-directory,IN,false,summitpartners.com,free,0
acc_cd74b4c3e423,2026-04-24T00:00:12Z,admin,false,(organic),IN,false,brightio.ai,free,0
acc_cba5909ed271,2026-06-30T18:23:49Z,agent,false,(organic),NL,false,yahoo.com,free,0
acc_2e224b18d341,2026-06-05T18:47:09Z,admin,false,q3-search,IN,false,marlowapp.com,free,0
acc_48b26a80b2c8,2026-04-08T06:40:01Z,owner,true,partner-directory,AU,false,icloud.com,starter,49
acc_1125c3fc7d6c,2026-05-11T14:50:55Z,owner,true,(organic),ES,false,icloud.com,free,0
acc_5eaaa1148c4f,2026-04-29T07:46:09Z,owner,true,docs,SE,false,marlowpartners.co.uk,free,0
acc_ddfc7c598271,2026-05-25T21:35:04Z,agent,false,(organic),ES,false,summit-software.net,free,0
acc_3f9b30198fad,2026-04-15T11:05:41Z,owner,true,partner-directory,DE,false,quill-cloud.co.uk,team,149
acc_f74aa12ce83a,2026-05-18T13:22:04Z,agent,false,(direct),GB,false,orbitgroup.com,free,0
acc_886ffa3cf5da,2026-07-06T17:28:21Z,agent,false,(organic),US,false,marlow-hq.co.uk,free,0
acc_4520f9d38e56,2026-04-05T21:19:48Z,agent,false,(organic),SG,false,yahoo.com,free,0
acc_88cc829e7c65,2026-07-13T07:30:26Z,agent,false,(organic),US,false,junocloud.nl,free,0
acc_8e2b823401be,2026-04-28T09:50:35Z,admin,false,partner-directory,US,false,kestrellabs.co.uk,free,0
acc_2720068536d9,2026-06-02T11:40:04Z,admin,false,(organic),BR,false,juno-systems.io,free,0
acc_d5cf5c558353,2026-03-11T08:10:59Z,owner,true,partner-directory,DE,false,cedar-group.com,free,0
acc_11582fb74232,2026-02-15T17:13:03Z,owner,true,q3-search,FR,false,coppercloud.nl,free,0
acc_f9a1194a19f2,2026-05-29T04:47:51Z,agent,false,(organic),IN,false,junocloud.io,free,0
acc_ec908629ac7d,2026-04-04T12:18:01Z,owner,true,(organic),US,false,verano-tech.net,free,0
acc_a8b15731ab02,2026-05-04T22:30:23Z,agent,false,(direct),US,false,onyxsoftware.co.uk,free,0
acc_cdddb5a9b4ba,2026-03-02T10:11:32Z,agent,false,q3-search,US,false,quillgroup.com,free,0
acc_c8b14c23738a,2026-04-05T16:46:50Z,agent,false,q3-search,US,false,proton.me,free,0
acc_68b8ad76b5f2,2026-06-27T08:26:59Z,agent,false,(organic),CA,false,hotmail.com,free,0
acc_90f82e031502,2026-06-19T14:18:24Z,agent,false,(direct),CA,false,atlasstudio.nl,free,0
acc_a4dac904a7ce,2026-03-14T19:58:17Z,agent,false,(organic),US,false,junosoftware.nl,free,0
acc_74a13e381b3b,2026-05-02T11:02:18Z,owner,true,partner-directory,US,false,solace-io.ai,starter,49
acc_8d7a27e63de7,2026-04-20T11:58:22Z,agent,false,(organic),US,false,solace-cloud.com,free,0
acc_1a1e6ef5692e,2026-03-09T17:52:50Z,agent,false,q3-search,GB,false,pilot-cloud.nl,free,0
acc_551ec8355588,2026-07-20T13:48:59Z,admin,false,(organic),CA,false,hotmail.com,free,0
acc_97671a1f6259,2026-03-12T14:02:43Z,admin,false,(organic),IN,false,marlowsoftware.de,free,0
acc_bebce1ac5cec,2026-05-25T11:04:41Z,agent,false,(direct),GB,false,forgesystems.co.uk,free,0
acc_903d16958429,2026-06-12T11:07:03Z,admin,false,(direct),GB,false,cedartech.com,free,0
acc_870c23790ea1,2026-07-07T16:13:33Z,agent,false,(organic),GB,false,gmail.com,free,0
acc_1d42a6bbbfc6,2026-06-03T12:51:45Z,owner,true,partner-directory,US,false,vertex-labs.com,free,0
acc_e5a5be3c3710,2026-02-13T14:32:28Z,agent,false,(organic),CA,false,lattice-group.de,free,0
acc_2f3ad48af580,2026-04-03T11:20:18Z,agent,false,partner-directory,US,false,juno-tech.com,free,0
acc_4dcb754daefd,2026-06-13T07:09:18Z,owner,true,q3-search,US,false,northsoftware.com,team,149
acc_8858ebff4421,2026-07-03T11:13:21Z,owner,true,partner-directory,IE,false,hotmail.com,free,0
acc_e242907dc032,2026-03-25T17:38:41Z,admin,false,partner-directory,ES,false,alpine-digital.ai,free,0
acc_b185bdcf0d1b,2026-04-24T07:02:52Z,agent,false,q3-search,NL,false,coppertech.co.uk,free,0
acc_071a7594cee6,2026-06-18T18:36:38Z,agent,false,(organic),US,false,stackio.io,free,0
acc_5bbbeb120994,2026-07-17T09:18:37Z,agent,false,(organic),US,false,icloud.com,free,0
acc_696615a67954,2026-04-14T21:10:22Z,agent,false,(organic),US,false,lumenstudio.co.uk,free,0
acc_c2d73193a435,2026-02-23T00:01:12Z,agent,false,(organic),FR,false,yahoo.com,free,0
acc_385b66e49cd1,2026-05-01T09:26:49Z,admin,false,(organic),GB,false,alpine-software.co.uk,free,0
acc_1c35dc015c8e,2026-02-14T07:03:40Z,admin,false,(direct),US,false,verano-group.net,free,0
acc_c432ec59d451,2026-05-07T11:22:22Z,admin,false,(direct),DE,false,gmail.com,free,0
acc_a0f51967af3e,2026-07-09T11:31:04Z,agent,false,q3-search,DE,false,proton.me,free,0
acc_9c164023b6d4,2026-07-30T10:31:08Z,agent,false,(organic),US,false,stackpartners.net,free,0
acc_18ea0cc7fca5,2026-06-30T18:25:09Z,owner,true,partner-directory,PL,false,alpinesoftware.nl,free,0
acc_4acc77eaa5ad,2026-07-24T10:45:38Z,owner,true,q3-search,DE,false,yahoo.com,free,0
acc_7b93ec95d1f5,2026-05-29T16:32:36Z,agent,false,(organic),FR,false,piersolutions.de,free,0
acc_8aaf9a02b5b9,2026-04-21T10:54:02Z,agent,false,(direct),US,false,forgeapp.de,free,0
acc_7a60a68820bd,2026-07-10T17:41:00Z,owner,true,(organic),PL,false,alpine-cloud.nl,free,0
acc_6afdb2d11a0c,2026-04-05T09:13:13Z,agent,false,q3-search,US,false,quillpartners.com,free,0
acc_d3f6975223b6,2026-05-04T14:30:37Z,agent,false,q3-search,PL,false,lumenlabs.io,free,0
acc_a8b17c4d4fa9,2026-03-10T08:47:31Z,owner,true,partner-directory,CA,false,proton.me,free,0
acc_1809851935be,2026-02-18T15:41:39Z,agent,false,q3-search,CA,false,yahoo.com,free,0
acc_c4f120c67989,2026-03-21T19:02:47Z,admin,false,partner-directory,DE,false,nimbussoftware.de,free,0
acc_f284ef547bc4,2026-04-24T11:05:47Z,agent,false,(direct),IE,false,alpinehq.com,free,0
acc_3e9153b5dc04,2026-07-07T08:19:58Z,agent,false,q3-search,GB,false,hotmail.com,free,0
acc_e3784950f95d,2026-03-22T17:36:10Z,agent,false,q3-search,FR,false,brightsoftware.com,free,0
acc_b335c0906ab7,2026-03-20T09:28:36Z,agent,false,(organic),US,false,proton.me,free,0
acc_bd432a4272dc,2026-07-25T15:12:16Z,agent,false,q3-search,PL,false,proton.me,free,0
acc_a1fa04b20d31,2026-05-19T17:23:29Z,owner,true,(direct),FR,false,onyx-co.com,starter,49
acc_afb0f93a7427,2026-05-05T19:03:07Z,admin,false,docs,PL,false,icloud.com,free,0
acc_ae4be2dd8a5e,2026-07-30T18:59:14Z,admin,false,docs,GB,false,marlowhq.ai,free,0
acc_511813976c1d,2026-03-16T12:11:38Z,admin,false,q3-search,GB,false,proton.me,free,0
acc_44f78fe96e2d,2026-03-25T11:37:53Z,admin,false,partner-directory,US,false,stackpartners.nl,free,0
acc_b2657c0b7787,2026-07-07T16:30:22Z,agent,false,q3-search,AU,false,solaceworks.io,free,0
acc_5cdc329e937f,2026-07-29T08:05:56Z,admin,false,(organic),BR,false,kestrel-solutions.de,free,0
acc_e8f466180631,2026-04-22T01:27:38Z,owner,true,partner-directory,AU,false,harborlabs.com,free,0
acc_0ce4e9ed0ea7,2026-07-27T13:27:46Z,admin,false,(organic),US,false,atlastech.de,free,0
acc_a94df61d76a1,2026-04-04T17:04:52Z,agent,false,q3-search,GB,false,gmail.com,free,0
acc_c2bba37e7be4,2026-06-08T08:19:45Z,owner,true,q3-search,SG,false,gmail.com,free,0
acc_22a13c3afd62,2026-05-10T22:07:18Z,agent,false,(organic),CA,false,outlook.com,free,0
acc_eeefe697e529,2026-03-31T11:29:24Z,agent,false,(direct),US,false,atlas-app.nl,free,0
acc_0af9e25dece2,2026-05-23T17:59:13Z,owner,true,docs,SG,false,ridge-group.nl,free,0
acc_dbbbf9f889e3,2026-05-18T11:48:18Z,admin,false,partner-directory,NL,false,pierio.ai,free,0
acc_df16fe8f540e,2026-07-30T10:12:54Z,admin,false,(organic),IN,false,lumengroup.io,free,0
acc_b43680a9be21,2026-07-29T11:07:57Z,agent,false,(organic),ES,false,ridge-partners.co.uk,free,0
acc_8d86764b8197,2026-04-14T13:31:50Z,admin,false,(organic),US,false,onyx-co.co,free,0
acc_78f861b13d67,2026-07-05T10:46:35Z,agent,false,(organic),AU,false,icloud.com,free,0
acc_26cedfe608f9,2026-03-31T13:09:42Z,admin,false,q3-search,DE,false,stacktech.ai,free,0
acc_b6062f07c38f,2026-06-11T09:59:45Z,admin,false,(direct),US,false,meridiantech.com,team,149
acc_e928d0211889,2026-03-18T11:02:41Z,owner,true,partner-directory,DE,false,quillcloud.co,free,0
acc_dcbe48e34328,2026-07-13T14:16:09Z,owner,true,docs,US,false,marlowgroup.de,free,0
acc_7bd546d7c3f2,2026-03-27T15:05:28Z,agent,false,q3-search,CA,false,copperworks.net,free,0
acc_d19e2034c6b2,2026-06-29T17:28:52Z,agent,false,(organic),SE,false,harbordigital.com,free,0
acc_3f80263cf4e8,2026-03-16T11:12:27Z,admin,false,(organic),SE,false,verano-solutions.com,free,0
acc_80f123a2e385,2026-04-24T16:06:33Z,admin,false,(organic),US,false,forge-cloud.de,free,0
acc_01d5ec6e2894,2026-07-29T12:20:43Z,agent,false,(direct),IE,false,cedar-systems.com,free,0
acc_4eba4245fd83,2026-04-21T20:25:26Z,admin,false,partner-directory,ES,false,orbittech.co,free,0
acc_69c616f82a96,2026-05-31T05:19:21Z,admin,false,(organic),CA,false,hotmail.com,free,0
acc_351a5399d2ae,2026-05-12T14:10:49Z,admin,false,q3-search,GB,false,basil-software.com,free,0
acc_7569c716ba6e,2026-07-11T16:55:23Z,owner,true,(organic),US,false,nimbuspartners.ai,free,0
acc_bbb0a89c2d75,2026-03-13T08:21:52Z,owner,true,docs,CA,false,atlas-group.co.uk,team,149
acc_cc45dd52aa32,2026-02-27T19:26:02Z,owner,true,(direct),DE,false,proton.me,free,0
acc_9cb187389948,2026-03-30T14:27:56Z,agent,false,docs,US,false,orbitsoftware.de,free,0
acc_fb7877364874,2026-07-05T19:14:14Z,owner,true,partner-directory,DE,false,lumen-hq.co,free,0
acc_378f6395fd23,2026-06-21T12:28:06Z,agent,false,(organic),US,false,basilhq.ai,free,0
acc_1ef887795bad,2026-07-22T19:50:50Z,agent,false,q3-search,GB,false,vertexco.ai,free,0
acc_666b8a411d66,2026-07-31T16:52:43Z,admin,false,(organic),CA,false,bright-app.com,free,0
acc_ca79e7ac7a6f,2026-06-25T11:07:03Z,admin,false,q3-search,CA,false,verano-systems.ai,free,0
acc_f8c79ebe039f,2026-06-17T15:52:17Z,agent,false,(direct),US,false,yahoo.com,free,0
acc_d6470ce2d3ad,2026-05-19T14:42:31Z,owner,true,(organic),SE,false,proton.me,free,0
acc_e683e9dc89ea,2026-06-06T23:18:12Z,admin,false,(direct),GB,false,junoworks.io,free,0
acc_c9ccc46f4d48,2026-05-04T16:28:16Z,agent,false,(direct),AU,false,meridian-digital.ai,free,0
acc_c1b931cc51a3,2026-05-16T12:19:46Z,owner,true,(organic),US,false,juno-tech.ai,free,0
acc_2d58c930f6e5,2026-04-17T19:38:00Z,owner,true,partner-directory,GB,false,pilot-studio.co.uk,free,0
acc_038bb60a4ea5,2026-02-10T15:56:04Z,owner,true,partner-directory,IN,false,summitsolutions.co,free,0
acc_c352e3452c7c,2026-04-15T17:18:10Z,admin,false,partner-directory,US,false,bright-tech.com,free,0
acc_f43b1f4dff01,2026-06-27T08:50:53Z,agent,false,docs,FR,false,alpine-software.co.uk,free,0
acc_707ff3e0c8d4,2026-02-09T16:19:51Z,agent,false,(direct),CA,false,outlook.com,free,0
acc_eda1db2fc9ef,2026-04-03T11:16:09Z,admin,false,(direct),GB,false,lumen-io.com,free,0
acc_016f87b67be9,2026-03-27T14:59:03Z,owner,true,(organic),DE,false,icloud.com,free,0
acc_93420d2c7d94,2026-02-03T00:26:11Z,agent,false,(organic),DE,false,pilotsolutions.ai,free,0
acc_4f82f131b06b,2026-05-29T07:12:04Z,owner,true,(direct),DE,false,latticeworks.nl,team,149
acc_8b81a364696a,2026-05-19T22:07:18Z,agent,false,q3-search,US,false,juno-digital.com,free,0
acc_f7840b728246,2026-06-17T10:58:21Z,agent,false,q3-search,US,false,hotmail.com,free,0
acc_1de3686266d4,2026-02-24T08:31:27Z,agent,false,(direct),US,false,pierio.co,free,0
acc_07efe8491921,2026-03-19T08:16:41Z,agent,false,partner-directory,US,false,summit-labs.nl,free,0
acc_11971e63c931,2026-06-13T20:18:55Z,admin,false,docs,GB,false,atlasco.com,free,0
acc_7d1847cfc769,2026-05-26T09:16:29Z,owner,true,docs,US,false,tempoco.com,starter,49
acc_5e151c6920ee,2026-07-26T08:02:01Z,owner,true,q3-search,FR,false,outlook.com,free,0
acc_8895c3510b7e,2026-03-01T14:05:48Z,agent,false,(direct),GB,false,coppercloud.nl,free,0
acc_598d30853b4d,2026-05-05T17:56:36Z,owner,true,docs,US,false,proton.me,free,0
acc_14cb409b813b,2026-02-14T01:54:26Z,admin,false,(organic),ES,false,stack-solutions.io,free,0
acc_ea41630f924b,2026-05-24T16:38:20Z,admin,false,(organic),SE,false,tempotech.net,free,0
acc_6e754c22ebc0,2026-03-29T08:37:32Z,owner,true,docs,IN,false,gmail.com,free,0
acc_2956bb06d47b,2026-05-06T13:21:42Z,owner,true,partner-directory,DE,false,proton.me,free,0
acc_414e3b660fa9,2026-07-29T13:23:50Z,agent,false,(organic),GB,false,tandem-partners.net,free,0
acc_e9777d8553b6,2026-04-18T15:19:08Z,admin,false,(organic),BR,false,copperdigital.com,free,0
acc_8ead994120c0,2026-07-26T17:53:00Z,owner,true,(organic),AU,false,copperstudio.nl,free,0
acc_9c797a7d372a,2026-03-23T18:58:33Z,agent,false,(direct),US,false,kestrel-digital.ai,free,0
acc_2004d74ec65a,2026-07-18T19:16:07Z,agent,false,q3-search,BR,false,harborsolutions.com,free,0
acc_7e021a7c5f27,2026-03-16T06:54:43Z,agent,false,q3-search,US,false,ridgelabs.de,free,0
acc_643b34887c03,2026-03-06T13:57:24Z,admin,false,partner-directory,NL,false,outlook.com,free,0
acc_1ce84a2b67c0,2026-05-26T18:17:33Z,admin,false,docs,PL,false,juno-studio.co,free,0
acc_4eb7c2b29066,2026-06-27T08:28:12Z,owner,true,(organic),US,false,solacelabs.nl,free,0
acc_8ebf321cf11c,2026-07-23T09:59:47Z,admin,false,q3-search,US,false,icloud.com,free,0
acc_1b08ba02561d,2026-03-31T17:51:17Z,owner,true,(organic),IE,false,marlow-group.com,team,149
acc_06371902f2be,2026-07-22T10:17:37Z,agent,false,(organic),US,false,nimbus-labs.de,free,0
acc_df1375522c71,2026-07-16T20:16:42Z,owner,true,q3-search,SE,false,solaceapp.co.uk,free,0
acc_bc25a90aceb1,2026-03-08T18:07:56Z,agent,false,(organic),IN,false,yahoo.com,free,0
acc_2f5c9b21fda2,2026-02-25T15:28:15Z,agent,false,(organic),CA,false,hotmail.com,free,0
acc_8cc10571c6e8,2026-07-22T21:52:56Z,agent,false,docs,ES,false,ridgetech.net,free,0
acc_ad0dbe352b55,2026-03-26T07:54:17Z,owner,true,docs,GB,false,copper-systems.io,team,149
acc_ae85ea9530e4,2026-05-21T11:57:33Z,owner,true,q3-search,US,false,kestrelstudio.io,team,149
acc_098401b6d56d,2026-04-22T16:29:54Z,agent,false,q3-search,US,false,icloud.com,free,0
acc_a01499b95809,2026-06-28T00:33:41Z,agent,false,(organic),US,false,coppercloud.nl,free,0
acc_722d05520689,2026-05-04T07:29:50Z,agent,false,(organic),CA,false,icloud.com,free,0
acc_2290e4910a4d,2026-06-17T17:31:54Z,agent,false,partner-directory,IN,false,basil-partners.co.uk,free,0
acc_dd0d700f5c01,2026-06-16T12:41:35Z,owner,true,docs,US,false,lattice-labs.com,free,0
acc_128609d60cfc,2026-07-28T08:49:34Z,owner,true,docs,GB,false,alpine-io.co.uk,free,0
